term,Artículo 123,CFF,CPEUM,LFPED,LFT,LFTSE,LIFNVT,LISR,LSAR,LSS,NOM-035,NOM-036,NOM-037,ResolucionMiscelaneaFisca,n152
presten,0,0.0000397363,0.0000156151,0.0000191408,0.0000474799,0.000129603,0.0000285374,0.0000576682,0.0000862345,0.0000297551,0,0,0,0.0000751848,0.0000358781
prestigio,0,0,0.0000109826,0,0,0,0.000327832,0,0.0000771931,0.0000244158,0,0,0,0,0
prestándoles,0,0,0,0,0.0000142688,0.000116846,0,0,0,0,0,0,0,0,0
prestándose,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
prestó,0,0,0,0,0.0000468733,0,0,0.0000409906,0,0,0,0,0,0.0000118759,0
presuma,0,0.0000261524,0.0000132133,0,0,0,0,0,0.0000928721,0,0,0,0,0,0
presuman,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0.00000723034,0
presume,0,0.0000784572,0,0.000113378,0,0,0,0.000163962,0,0,0,0,0,0,0
presumen,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
presumir,0,0.0000796113,0,0,0.0000285377,0,0,0,0,0,0,0,0,0,0
presumirse,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
presumirá,0,0.0000678591,0.00000761896,0,0.0000202708,0,0,0.0000236357,0,0.000016938,0,0,0,0.0000102717,0
presumirán,0,0.000065381,0,0,0.0000234366,0,0,0.0000136635,0,0,0,0,0,0,0
presun,0,0.000287676,0,0,0.00014062,0,0,0,0,0,0,0,0,0.000112821,0
presuncional,0,0,0,0,0.0000535907,0,0,0,0,0,0,0,0,0,0
presuncionales,0,0.0000130762,0,0,0.0000234366,0,0,0.0000136635,0,0,0,0,0,0,0
presunt,0,0.0000784572,0,0,0,0,0.0000563456,0,0,0,0,0,0,0.00000593794,0
presunta,0,0.00000753989,0.00000761896,0.000261499,0.00000675692,0,0,0.00000787856,0,0,0,0,0,0.0000136955,0
presuntiva,0,0.0000652118,0,0,0.00000973999,0,0,0.000056784,0,0.0000244158,0,0,0,0,0
presunto,0,0,0,0.0000785976,0.00000812358,0,0,0,0.0000643824,0.0000610915,0,0,0,0.0000041164,0
presuntos,0,0.0000362597,0,0.000550183,0.0000162472,0,0,0,0,0.0000203638,0,0,0,0.0000041164,0
presupuest,0.00041871,0,0.000132772,0,0.0000135865,0,0.0000217762,0.00000528062,0.0000179464,0.000102174,0,0,0,0.00000229487,0
presupuestal,0,0,0.0000228569,0.00013075,0.00000675692,0.000331991,0,0,0,0.000016938,0,0,0,0.00000342389,0
presupuestales,0,0.00000753989,0.000129522,0.000326874,0.0000472984,0,0.000162448,0,0,0.0000846898,0,0,0,0,0
presupuesto,0,0.000024547,0.000238743,0.000292649,0.0000384965,0.000292726,0.000304099,0.000016031,0.0000871711,0.000379112,0,0,0,0.0000111469,0
presupuestos,0.000127113,0.0000122735,0.000124022,0.0000798134,0.0000247477,0.000112587,0.0000661086,0.0000064124,0.0000217928,0.00000689294,0,0,0,0,0
pretar,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
pretenda,0,0.0000621886,0.0000251363,0,0.0000501576,0,0,0.0000259927,0.0000220843,0,0,0,0.0000516353,0.000050832,0
pretendan,0,0.0000240677,0.0000121601,0,0.0000215684,0.000029437,0.0000172847,0.00000838292,0.0000569794,0.00000901114,0,0,0,0.0000273231,0
pretende,0,0.0000434745,0,0,0.00002922,0,0,0.0000227136,0,0,0,0,0,0.0000592257,0
pretenden,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0,0.000129386
pretensiones,0,0,0,0.000138054,0.000085613,0,0,0,0,0,0,0,0,0,0
prev,0,0.000183228,0.0000936903,0.000133986,0.0000613282,0.0000324007,0.000180737,0.000242206,0.000243025,0.000213245,0.000068379,0,0,0,0.0000896951
prevalec,0,0,0.0000160892,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
prevalecer,0,0,0.0000528533,0,0,0,0,0,0.0000464361,0,0,0,0,0,0.000106259
prevalecerá,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
prevalecerán,0,0.0000159223,0,0,0.0000142688,0,0,0,0,0,0,0,0,0,0
prevalencia,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
prevalezcan,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
prevea,0,0.00000802258,0.0000364802,0.00003478,0,0,0,0.00000419146,0.0000142448,0.0000450557,0,0,0.0000333058,0.0000145723,0.0000325963
prevean,0,0,0.0000439304,0,0,0,0.0000468332,0.0000227136,0,0,0,0,0,0,0.00017664
prevencion,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
prevendrá,0,0,0,0,0.0000713441,0.000116846,0,0,0,0,0,0,0,0,0
prevenga,0,0,0.0000264267,0,0.0000117183,0,0,0.0000136635,0,0,0,0,0,0,0
prevengan,0,0.0000130762,0.0000264267,0,0.0000234366,0,0,0,0,0,0,0,0,0,0
prevenirlos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
prevent,0,0.0000054604,0.00000965591,0.00000591807,0.00000611671,0.0000100178,0,0.00000499245,0.00000484773,0.0000153331,0.0000140946,0.0000727944,0.0000226689,0.00000805865,0.000266232
preventiva,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
prever,0,0.00000505363,0.000040853,0,0.00000452884,0,0.0000435524,0,0.0000179464,0.0000454108,0,0,0,0.00000229487,0.0000821329
preverse,0,0,0,0,0,0,0,0,0.0000707878,0,0,0,0,0,0
preverá,0,0,0.00011892,0,0,0,0,0.0000136635,0,0.0000587499,0,0,0,0,0
preverán,0,0,0.000100713,0,0,0,0,0,0,0,0,0,0,0,0
previas,0,0,0,0,0.00000812358,0,0,0.00000947208,0,0.0000407277,0,0,0.000225799,0.0000164656,0
previene,0,0,0,0.000113378,0.0000117183,0,0,0.0000136635,0,0,0,0,0,0,0
previn,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
previos,0,0.00000441514,0.00000446144,0.0000191408,0.00000593498,0.0000162003,0.00000951247,0.00000230673,0.0000078395,0.00000495919,0,0,0,0.00000501232,0.0000358781
previsi,0,0,0,0,0,0,0,0,0,0.0000895592,0,0,0,0,0
prevision,0,0,0,0,0,0,0,0,0,0,0.000164396,0,0,0,0.000129386
previsiones,0,0,0.0000761896,0.0000653749,0.00000675692,0,0.0000324896,0,0.0000267756,0.0000508139,0,0,0,0,0
previstos,0.0000586479,0.0000891894,0.000041486,0.0000368247,0.000032986,0.0000311676,0.000061003,0.0000473374,0.000160878,0.000114491,0,0,0.0000117546,0,0.0000460168
prida,0,0.0000124377,0.00000628408,0.0000539208,0.0000111461,0.0000456373,0,0,0,0.0000139703,0,0,0,0,0.0000505353
prieto,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
prim,0,0.00000401129,0.0000162134,0,0.0000431369,0,0,0.00000419146,0.0000284897,0.00000901114,0.0000414163,0,0,0.0000910769,0.0000325963
prima,0,0.0000656971,0,0,0.000167567,0.000482121,0.000174209,0.000116174,0,0.000454108,0,0,0,0.000050487,0.0000410665
primas,0,0.0000124377,0,0,0.0000724499,0.0000456373,0,0.000376895,0.0000220843,0.000139703,0,0,0,0.000064952,0
primer,0,0.000191797,0.0000689708,0.0000887711,0.0000654488,0.0000350624,0.000047058,0.000125525,0.0000702921,0.0000551992,0.0000352364,0.00000808826,0.00000566723,0.000185039,0
primeras,0,0,0.00000761896,0,0.0000135138,0,0,0.0000472713,0,0,0,0.000178696,0,0.00000684777,0.0000612702
primeros,0.0000586479,0.00000707852,0.0000185972,0,0.0000101495,0.0000207784,0.0000183009,0.0000147929,0.0000100549,0.0000095409,0,0,0.0000117546,0.0000109289,0.0000460168
primigenias,0,0,0,0,0,0,0,0.0000208289,0,0,0,0,0,0,0
primo,0,0.0000159223,0.0000321785,0,0,0,0,0,0,0,0,0,0,0,0
primordial,0,0.00000906492,0,0,0.0000162472,0,0,0.0000378883,0.0000321912,0,0,0,0,0.00000823281,0
princip,0,0,0,0,0,0,0,0.0000499123,0,0,0,0,0,0.0000289214,0
principal,0,0.0000198681,0.00000223072,0,0.0000217616,0.0000162003,0,0.0000461345,0.0000078395,0,0.000091172,0.000104639,0.000036659,0.0000230567,0.0000538171
principales,0,0.0000202145,0,0,0.0000226442,0,0,0.0000158418,0.0000538391,0.0000113527,0.000156535,0,0,0.0000390127,0.0000821329
principiar,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
principio,0,0.00000401129,0.000174294,0.00013912,0.0000359474,0,0,0,0.0000142448,0.0000180223,0,0.000095068,0.0000666116,0.00000910769,0
principios,0.000141379,0.0000027302,0.0000586252,0.0000236723,0.0000128451,0.0000100178,0.0000205879,0.00000213962,0.00000484773,0.00000459993,0.0000281891,0,0,6.19896e-7,0.000011093
principles,0,0,0,0,0,0,0,0,0,0,0.000810065,0.000154954,0,0.00000593794,0
prior,0.000254225,0,0.0000155028,0,0.00000274975,0.0000225174,0,0.0000032062,0,0.00000689294,0.0000633616,0.000181802,0.0000509537,0,0.0000748022
priorit,0,0,0.00007928,0,0.0000117183,0,0,0,0,0.0000587499,0,0,0,0,0
prioritaria,0,0,0.0000160892,0.000276109,0,0,0,0,0,0,0,0,0,0,0
prioriz,0,0,0,0,0,0,0.0000858941,0,0,0,0,0,0,0,0
priorizarse,0,0,0.0000160892,0,0,0,0,0,0,0,0,0,0.000132203,0,0
priorizará,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
prisiones,0,0,0.0000160892,0,0.0000142688,0,0,0,0,0,0,0,0,0,0
prisión,0,0.000211117,0.000106665,0,0.0000608123,0.000221327,0,0,0.000187429,0.00016938,0,0,0,0,0
priva,0,0,0.0000274799,0,0.0000324943,0.0000665232,0,0,0.0000321912,0.0000203638,0,0,0,0,0
privac,0,0.00000906492,0,0,0.00000812358,0,0,0,0,0,0.000187189,0,0.000376331,0.0000041164,0
privacía,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
privar,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
privat,0,0.0000318445,0.000128714,0,0,0,0,0,0,0,0,0,0,0,0
privilegi,0,0,0,0,0.0000285377,0,0,0,0.000282715,0,0,0,0,0,0
privilegiar,0,0.0000159223,0.0000160892,0,0,0,0,0,0,0,0,0,0,0,0
privilegiará,0,0,0,0,0.0000535907,0,0,0,0,0,0,0,0,0,0
privilegios,0,0,0.0000482677,0,0.0000285377,0,0,0,0,0,0,0,0,0,0
pro,0,0,0,0.000345669,0,0,0,0,0,0,0,0,0,0,0
proact,0,0,0,0,0.0000234366,0,0,0,0,0,0.000810065,0,0,0,0.000106259
prob,0.000375529,0.00000906492,0.00000915998,0,0.0000649886,0.0000665232,0,0,0,0,0,0,0,0,0
proba,0,0.0000555899,0.0000204265,0,0.00000905767,0,0,0,0.0000358928,0.0000681161,0,0.0000598858,0.0000419604,0.0000160641,0
probabil,0,0,0.0000304759,0,0.00000675692,0,0,0.0000157571,0,0.0000338759,0,0.0000893482,0.0000626039,0,0
probable,0,0.0000318445,0,0,0,0,0,0,0.000226172,0,0,0,0,0,0
probar,0,0.0000150798,0.00000761896,0,0.0000540554,0.0000553318,0,0.00000787856,0,0,0,0,0,0.00000342389,0
probarse,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
probatorios,0,0,0.0000132133,0,0.0000117183,0,0,0,0,0,0,0,0,0.00000593794,0
problema,0,0,0.0000264267,0,0,0,0,0,0,0,0.000270022,0.000154954,0,0,0
problemas,0,0.00000802258,0.0000121601,0,0.0000107842,0,0,0.00000419146,0,0.0000270334,0.000704076,0.000047534,0.000133223,0.00000728615,0
problemáticas,0,0,0,0,0.0000142688,0,0,0,0,0.0000357685,0,0,0,0,0
proc,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
proced,0,0.0000150798,0.0000152379,0,0.00000675692,0,0,0.0000157571,0.0000535512,0,0,0,0,0.00000342389,0
proceda,0.0000586479,0.0000297298,0.000012875,0.0000122749,0.000016493,0.0000103892,0.0000183009,0.0000340237,0.000035192,0.0000095409,0,0,0,0.0000147861,0.0000460168
procedan,0,0.000024547,0.0000155028,0.0000532089,0.0000137487,0.0000225174,0,0.0000096186,0.0000217928,0.00000689294,0,0,0,0.00000836016,0.0000249341
procedencia,0,0.000101073,0.0000714927,0,0.0000226442,0.0000370862,0.0000217762,0.00000528062,0.0000358928,0,0,0,0,0.000050487,0
proceder,0,0.0000286984,0.0000200765,0,0.00000593498,0.0000162003,0.00000951247,0.00000230673,0.000047037,0.0000148776,0.000045586,0.0000261599,0,0.00000501232,0
procederse,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
procederá,0,0.000128039,0.0000379223,0.0000574224,0.0000692415,0.0000810017,0.0000475624,0.0000322942,0.0000391975,0.0000396735,0,0,0,0.0000531306,0.0000358781
procederán,0,0.0000376995,0.0000380948,0,0.0000135138,0.000110664,0,0.0000157571,0,0,0,0,0,0.00000684777,0
procedería,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
procedibil,0,0.0000159223,0,0.000138054,0,0,0,0,0,0,0,0,0,0,0
procediera,0,0.0000398671,0,0,0,0,0,0,0,0,0,0,0,0,0
procediere,0,0.0000159223,0.0000160892,0,0,0,0,0,0,0,0,0,0,0,0
procedimental,0,0,0.000100713,0,0,0,0,0,0,0,0,0,0,0,0
procedimentales,0.000541703,0,0.0000264267,0,0.0000117183,0,0,0,0,0,0,0,0,0,0
procedió,0,0.00000906492,0,0,0,0,0,0,0,0,0.0000935946,0.00010742,0.0000752662,0.0000041164,0
procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
proces,0,0.0000226197,0.0000304759,0,0.00000675692,0,0,0.00000787856,0,0,0,0,0,0.0000136955,0.0000612702
procesa,0,0.0000373132,0.0000125682,0,0.0000724499,0,0,0.0000194946,0.0000883374,0.0000139703,0,0,0,0.000008472,0
procesal,0,0.0000181298,0.00015572,0,0.000056865,0.0000665232,0,0,0,0,0,0,0,0.00000823281,0
procesales,0,0.0000271947,0.0000366399,0,0.0000893593,0,0,0,0.0000321912,0,0,0,0,0.0000041164,0
procesar,0,0.0000261524,0,0,0.0000351549,0,0,0,0,0,0,0,0,0.0000118759,0
procesen,0,0.0000108686,0,0,0,0,0,0.0000113568,0,0,0,0,0,0.00000987095,0.00008832
proclama,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
procre,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
procreó,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
procur,0,0.0000101073,0.00000510662,0.0000438176,0.0000181153,0.0000741724,0.000108881,0,0.0000179464,0.0000113527,0,0,0,0,0
procura,0,0,0.0000754089,0.000431366,0.000078023,0.000182549,0.0000267972,0.0000519855,0,0.0000139703,0,0,0,0,0
procuraduría,0,0.0000481355,0.0000162134,0.00024346,0.0000647053,0.000147185,0.0000345695,0,0.0000427345,0.0000360445,0,0,0,0.00000546461,0
procuradurías,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
procurar,0,0,0.0000306397,0,0.000027173,0.0000370862,0.0000871047,0,0.0000717855,0.0000113527,0.0000521783,0,0,0,0.0000410665
procurarse,0,0,0,0,0,0,0.0000686093,0,0,0.0000357685,0,0,0,0,0
procurará,0,0,0.0000264267,0,0.0000117183,0.0000959602,0,0,0,0,0,0,0,0,0
procurarán,0,0,0,0,0,0,0,0,0.0000707878,0,0,0,0,0,0
procure,0,0,0,0,0,0,0,0,0,0,0.000205812,0,0,0,0
procuren,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
produc,0.0000848273,0.0000348101,0.0000206912,0.00000591807,0.0000568854,0,0.00000882337,0.0000399396,0,0.0000122665,0.00000704728,0.00000808826,0.0000113345,0.0000365739,0.0000277325
produce,0,0,0,0.000113378,0.000152338,0,0,0,0,0,0,0,0,0.0000356276,0
producen,0,0.0000124377,0,0.0000539208,0.0000501576,0,0,0,0,0,0.0000642093,0.0000736939,0.0000516353,0.000022592,0
producir,0,0.0000124377,0,0.0000539208,0.0000111461,0,0,0.00000649819,0,0.0000139703,0,0,0,0.000011296,0.0000505353
producirle,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0.000132203,0,0
producirlo,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
producirse,0,0,0,0,0.0000117183,0,0,0,0,0.000029375,0,0,0,0,0.000106259
producirá,0,0.0000150798,0.00000761896,0,0.0000337846,0,0,0,0.000107102,0.000016938,0,0,0,0.00000342389,0
producirán,0,0.0000130762,0,0,0.0000234366,0,0,0,0,0.0000587499,0,0,0,0,0
product,0,0,0.000107239,0,0.0000588749,0,0,0.0000369643,0.0000179464,0.0000454108,0.00031307,0,0,0.000105564,0.000246399
productiv,0,0,0.0000188522,0.0000539208,0.000278653,0,0,0.0000194946,0,0.0000698516,0.000128419,0,0.000361447,0,0
producto,0.0000914523,0.0000353211,0.0000289994,0,0.0000217616,0.0000162003,0,0.0000322942,0.0000078395,0.00000991837,0,0,0.0000183295,0.0000681676,0.0000358781
productor,0,0.0000261524,0,0,0.0000117183,0,0,0,0,0,0,0,0,0.0000831312,0
productora,0.000541703,0,0.0000132133,0,0.0000117183,0,0,0,0,0,0,0,0,0,0
productoras,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0.00000723034,0
productores,0,0.0000497509,0.0000188522,0,0.0000557307,0,0.0000535944,0.0000194946,0,0.000041911,0,0,0,0.0000960161,0
productos,0.000117296,0.000038224,0.0000214583,0.0000122749,0.000112914,0.0000103892,0.0000122006,0.0000843197,0.00000502743,0.0000190818,0,0,0,0.0000662162,0.0000230084
produjera,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
produjeron,0,0.0000392286,0,0,0,0,0,0.0000136635,0,0,0,0,0,0.00000593794,0
produjo,0,0.0000318445,0,0,0,0,0,0.0000166374,0,0,0,0,0,0,0
produzca,0,0,0.0000109826,0,0.00013636,0,0,0,0,0.0000488316,0,0,0.000180485,0,0
produzcan,0,0.0000101073,0.0000102132,0,0.0000815191,0,0,0,0.0000179464,0.0000113527,0,0,0.0000419604,0.00000229487,0.0000410665
profepa,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
profesar,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
profesion,0,0,0,0,0,0,0,0,0,0,0,0.000154954,0,0.0000118759,0.000425036
profesional,0.0000565515,0.0000027302,0.0000248295,0.0000769349,0.0000232435,0.0000200357,0.0000176467,0.00000784529,0.00000969546,0.0000137998,0.0000281891,0.0000161765,0,0.0000077487,0
profesionales,0.000640166,0.000015453,0.0000356915,0.0000191408,0.0000652848,0.000145803,0,0.0000645884,0.0000078395,0.0000347143,0,0.0000261599,0,0.000028069,0
profesionaliza,0,0,0.0000329478,0.000188474,0,0,0.0000468332,0,0,0.00017091,0,0,0,0,0
profesionalizarlo,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
profesiones,0.000450251,0,0.0000329478,0,0.0000584399,0,0,0,0,0,0,0,0,0.00000987095,0
profesores,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0,0.000129386
profieren,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
profilácticas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
profilácticos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
profund,0,0,0.0000329478,0,0.00000973999,0,0,0,0,0,0.000224436,0,0.00072194,0,0
profunda,0,0,0,0,0,0,0,0,0,0.0000447796,0,0,0,0,0
profundas,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0.00000723034,0
profundizar,0,0,0,0,0,0,0,0,0,0,0,0,0.000165509,0,0
progenitor,0,0,0,0,0,0,0,0,0,0.000179118,0,0,0,0,0
progestágenos,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
program,0,0,0.0000125682,0,0,0,0,0.00000649819,0.000110422,0.000167644,0.000128419,0.000147388,0.0000516353,0,0
programa,0,0.00000849423,0.0000371943,0.000110474,0.0000215678,0,0.0000671033,0.0000266273,0.0000653566,0.0000858681,0.000277724,0.000402628,0,0.0000501443,0.000598219
programar,0,0.0000477668,0,0,0,0,0,0,0,0,0,0,0,0.00000723034,0
programáticos,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
progres,0,0,0.000105707,0.000226755,0.0000117183,0,0,0,0,0,0,0,0,0,0
progresa,0,0,0,0,0,0,0,0,0,0,0,0.000472427,0,0,0
progresiv,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
progreso,0,0,0.0000264267,0,0.0000117183,0,0,0,0,0,0,0,0,0.0000356276,0
prohib,0.000498523,0.000028079,0.0000851204,0.00010434,0.000111437,0.000058874,0.0000518542,0,0.0000712242,0,0,0,0,0.00000546461,0
prohiban,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
prohibi,0,0.0000186566,0.000081693,0.0000539208,0.0000668768,0,0,0,0.0000220843,0.0000279406,0,0,0,0,0.000404282
prohibir,0,0,0.0000380948,0.00013075,0,0,0,0,0.0000267756,0,0.000155698,0.0000893482,0,0,0.000183811
prohibirles,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
prohibirse,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
prohíba,0,0,0,0,0,0,0,0.0000208289,0,0,0,0,0,0,0
prohíbe,0,0,0.00001832,0,0,0.0000665232,0,0,0.0000321912,0,0,0.00010742,0,0,0.000147325
prolapso,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
prolong,0,0,0,0,0.000105607,0,0,0,0,0.0000203638,0,0.000322259,0.000376331,0,0.000220988
prolonga,0,0,0.0000482677,0,0.0000428065,0,0,0,0,0,0,0,0,0,0
prolongar,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
prolongarse,0,0,0.0000482677,0,0.0000285377,0,0,0,0,0,0,0,0,0,0
prolongue,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
prolonguen,0,0.0000159223,0,0,0,0,0,0.0000166374,0,0,0,0,0,0,0
promedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
promediará,0,0,0,0,0,0.000146283,0,0,0,0,0,0,0,0,0
promedio,0,0.0000240677,0.0000121601,0,0.0000467316,0,0.0000345695,0.000322742,0.000185183,0.000171212,0,0.000095068,0,0.000271409,0
promedios,0,0,0,0,0.0000117183,0,0,0.0000273271,0,0,0,0,0,0.0000237518,0
promesa,0,0.0000130762,0.0000132133,0,0,0,0,0.0000136635,0,0,0,0,0,0,0
promesas,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
promine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
promo,0,0.0000225242,0.0000193118,0.0000118361,0.0000146801,0.0000300535,0.0000176467,0.00000784529,0.00000727159,0.0000153331,0.000176182,0,0.0000113345,0.00000495917,0.000066558
promocional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161983
promocionales,0,0,0.0000160892,0,0,0,0,0,0,0,0,0,0,0.0000144607,0
promocionar,0,0,0.0000132133,0,0,0,0,0.0000136635,0.0000464361,0,0,0,0,0,0
promocionen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
promotor,0,0,0.0000321785,0,0,0,0,0,0.000169629,0,0,0,0,0,0
promotores,0,0,0.0000132133,0,0,0,0,0.0000136635,0.000139308,0,0,0,0,0,0
promov,0.000257626,0.0000310943,0.0000628408,0,0.0000501576,0.000182549,0,0.0000649819,0,0,0,0,0,0.00001412,0
promove,0,0.0000828463,0,0,0.0000302472,0.0000225174,0.0000396651,0,0.0000108964,0.00000689294,0.0000316808,0.0000363605,0.0000254768,0.00000836016,0
promover,0,0.0000040953,0.0000103456,0.000118361,0.0000103984,0.00000500892,0.0000117645,0.00000499245,0.00000727159,0.0000122665,0.000049331,0,0.00000566723,0.00000340943,0.0000721045
promoverla,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
promoverse,0,0,0.0000132133,0.000113378,0.0000820282,0,0,0,0,0,0,0,0,0,0
promoverá,0,0,0.0000878609,0.0000942368,0,0,0,0,0,0.0000244158,0,0,0,0,0.00008832
promoverán,0.000312352,0,0.0000152379,0.0000653749,0.00000675692,0.0000553318,0,0,0,0,0,0,0,0,0.0000612702
promovieron,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000271556,0
promovió,0,0.0000130762,0,0,0.0000117183,0,0,0,0,0,0,0,0,0.0000118759,0
promueva,0,0.0000202145,0.0000153199,0.0000438176,0.0000226442,0.0000370862,0.0000217762,0,0.0000179464,0,0,0,0.0000839207,0,0
promuevan,0,0.00000505363,0.0000102132,0.0000438176,0.0000135865,0,0.0000217762,0,0,0.0000340581,0.0000521783,0,0,0.00000229487,0
promueve,0,0,0.00000761896,0,0.0000337846,0,0.0000324896,0,0,0,0.000311395,0,0.000125208,0,0.0000612702
promueven,0,0,0,0,0.0000142688,0,0,0,0,0,0.000164396,0,0,0,0
promulg,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
promulga,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
promulgar,0,0,0.0000402852,0,0,0,0,0,0,0,0,0,0,0,0
promulgarse,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
promulgarán,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
prona,0,0,0,0,0.0000893178,0,0,0,0,0,0,0,0,0,0
pronaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000905188,0
pronta,0,0,0.0000482677,0,0.0000285377,0,0,0,0,0,0,0,0,0,0
prontitud,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
pronto,0,0.00000906492,0,0,0.0000243707,0.0000665232,0,0,0,0,0,0.000537099,0,0,0.0000736627
pronunci,0,0,0.0000329478,0,0.0000486999,0.0000797599,0,0,0,0,0,0.000386382,0,0,0
pronuncia,0,0.0000181298,0.00001832,0.0000785976,0.0000162472,0,0,0,0,0,0,0,0,0.0000164656,0
pronunciar,0,0.0000199335,0,0,0,0,0,0,0,0,0,0,0,0,0
pronunciare,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
pronunciarse,0,0.0000217373,0.0000329478,0,0.00001948,0.0000797599,0,0,0,0,0,0,0,0,0
pronunciará,0,0,0,0,0.0000285377,0.000116846,0,0,0,0,0,0,0,0,0
pronunciarán,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
pronuncie,0,0,0.0000643569,0,0.0000285377,0,0,0,0,0,0,0,0,0,0
pronuncien,0,0,0.0000604278,0,0,0,0,0,0,0,0,0,0,0,0
pronunciándose,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
pronunció,0,0,0.0000201426,0,0,0,0,0,0,0,0,0,0,0,0
pronóstico,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
propagand,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
propaganda,0,0,0.00015572,0,0.0000162472,0.000266093,0,0.0000189442,0,0,0,0,0,0.0000041164,0
propaguen,0,0,0,0,0.0000178636,0,0,0,0,0,0,0,0,0,0
propano,0,0,0,0,0.0000142688,0,0,0,0,0,0,0,0,0.00000723034,0
propenal,0,0,0,0,0.0000357271,0,0,0,0,0,0,0,0,0,0
